INDICATOR;PANEL;PANEL_NUM;UNIT;UNIT_NUM;STUB_NAME;STUB_NAME_NUM;STUB_LABEL;STUB_LABEL_NUM;YEAR;YEAR_NUM;AGE;AGE_NUM;ESTIMATE;SE;FLAG
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-64 years;1.33;2002;6;45-64 years;1.34;7.4;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-64 years;1.33;2003;7;45-64 years;1.34;7.6;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-64 years;1.33;2004;8;45-64 years;1.34;8.8;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-64 years;1.33;2005;9;45-64 years;1.34;8.7;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-64 years;1.33;2006;10;45-64 years;1.34;8.7;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-64 years;1.33;2007;11;45-64 years;1.34;9.1;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-64 years;1.33;2008;12;45-64 years;1.34;10.5;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-64 years;1.33;2009;13;45-64 years;1.34;10.6;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-64 years;1.33;2010;14;45-64 years;1.34;11.3;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-64 years;1.33;2011;15;45-64 years;1.34;10.8;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-64 years;1.33;2012;16;45-64 years;1.34;9.8;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-64 years;1.33;2013;17;45-64 years;1.34;9.6;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-64 years;1.33;2014;18;45-64 years;1.34;8.3;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-64 years;1.33;2015;19;45-64 years;1.34;8.0;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-64 years;1.33;2016;20;45-64 years;1.34;7.8;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-64 years;1.33;2017;21;45-64 years;1.34;7.6;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-64 years;1.33;2018;22;45-64 years;1.34;7.4;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;1997;1;45-54 years;1.341;5.6;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;1998;2;45-54 years;1.341;5.3;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;1999;3;45-54 years;1.341;5.7;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2000;4;45-54 years;1.341;6.4;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2001;5;45-54 years;1.341;6.9;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2002;6;45-54 years;1.341;7.6;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2003;7;45-54 years;1.341;8.1;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2004;8;45-54 years;1.341;9.7;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2005;9;45-54 years;1.341;9.2;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2006;10;45-54 years;1.341;9.5;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2007;11;45-54 years;1.341;10.0;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2008;12;45-54 years;1.341;11.3;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2009;13;45-54 years;1.341;11.4;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2010;14;45-54 years;1.341;11.5;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2011;15;45-54 years;1.341;11.6;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2012;16;45-54 years;1.341;10.7;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2013;17;45-54 years;1.341;10.3;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2014;18;45-54 years;1.341;8.3;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2015;19;45-54 years;1.341;8.0;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2016;20;45-54 years;1.341;9.4;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2017;21;45-54 years;1.341;7.4;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;45-54 years;1.331;2018;22;45-54 years;1.341;7.6;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;55-64 years;1.332;1997;1;55-64 years;1.342;4.2;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;55-64 years;1.332;1998;2;55-64 years;1.342;4.5;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;55-64 years;1.332;1999;3;55-64 years;1.342;5.2;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;55-64 years;1.332;2000;4;55-64 years;1.342;5.1;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;55-64 years;1.332;2001;5;55-64 years;1.342;6.2;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;55-64 years;1.332;2002;6;55-64 years;1.342;7.1;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;55-64 years;1.332;2003;7;55-64 years;1.342;6.9;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;55-64 years;1.332;2004;8;55-64 years;1.342;7.7;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;55-64 years;1.332;2005;9;55-64 years;1.342;8.0;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;55-64 years;1.332;2006;10;55-64 years;1.342;7.6;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Nonreceipt of needed prescription drugs due to cost;2;Percent, crude;1;Age;1;55-64 years;1.332;2007;11;55-64 years;1.342;7.9;0.6;
